DatasetName,DatasetSize,NumClusters,NumFeatures,Suite,SweepVal,Mode,SwitchIter,Time,Memory_MB,ARI,DBI,Inertia,CenterDiff
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.29235029220581,36.0,,0.8951772524584843,295497.82653940405,0.0017582412209087605
SUSY,1000000,5,3,B,1e-07,Double,8.825721979141235,,1000.0,0.895182599115595,24.0,295497.8583571381,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.422130107879639,36.0,,0.8951767704248479,295497.7839726501,0.0006228993839420673
SUSY,1000000,5,3,B,1e-09,Double,8.906582832336426,,1000.0,0.8952020069598452,24.0,295497.7846642463,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,11.98595666885376,36.0,,0.8952015273908167,295497.78498887,0.0005061201778632603
SUSY,1000000,5,3,B,1e-09,Double,9.30224609375,,1000.0,0.8951852589485843,24.0,295497.78452394315,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,10.351508140563965,36.0,,0.8952057098299215,295497.7878321877,0.0005737065996287134
SUSY,1000000,5,3,B,1e-09,Double,8.922457933425903,,1000.0,0.895192811378348,24.0,295497.78154717723,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,11.225911617279053,36.0,,0.8951914293805382,295497.8238792687,0.002460285222108383
SUSY,1000000,5,3,A,100.0,Double,300.0,1.2344765663146973,,0.8951800715039772,24.0,295497.78356731054,0.0
SUSY,1000000,5,3,A,100.0,AdaptiveHybrid,300.0,3.2502379417419434,36.0,,0.89518384681729,295497.83097801934,0.0032858265517265394
SUSY,1000000,5,3,A,100.0,Double,300.0,1.257486343383789,,0.8951520703280791,24.0,295497.8037147329,0.0
SUSY,1000000,5,3,A,100.0,AdaptiveHybrid,300.0,3.206238031387329,36.0,,0.8951823214790826,295497.7840120902,0.0008433986481637012
SUSY,1000000,5,3,A,100.0,Double,300.0,1.3292808532714844,,0.8951829090206243,24.0,295497.8036129636,0.0
SUSY,1000000,5,3,A,100.0,AdaptiveHybrid,300.0,3.776082992553711,36.0,,0.8951853283689284,295497.7968727743,0.0018056949730543175
SUSY,1000000,5,3,B,0.1,Double,8.95518684387207,,1000.0,0.8952048671107102,24.0,295497.8057254924,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.96645474433899,36.0,,0.8952091442398412,295497.8138416284,1.5418658141590864
SUSY,1000000,5,3,B,0.1,Double,8.925751209259033,,1000.0,0.8952077763843718,24.0,295497.8111274595,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,8.932645082473755,36.0,,0.8952207996480237,295497.8170332831,1.5415723188192405
SUSY,1000000,5,3,B,0.1,Double,9.53886365890503,,1000.0,0.8951773602718687,24.0,295497.78508434433,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,8.993553400039673,36.0,,0.8952089212630268,295497.7938636367,1.5413729269296677
SUSY,1000000,5,3,B,0.001,Double,9.498496532440186,,1000.0,0.8952010020807466,24.0,295497.86025438743,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.702126741409302,36.0,,0.8952012906094783,295497.83034726564,0.06094653193003107
SUSY,1000000,5,3,B,0.001,Double,9.440907001495361,,1000.0,0.8951889590964391,24.0,295497.78921035107,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.289897680282593,36.0,,0.8951829736939025,295497.8009732727,0.062934931624536
SUSY,1000000,5,3,B,0.001,Double,9.47722053527832,,1000.0,0.8951751275601417,24.0,295497.7820574054,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,8.986788988113403,36.0,,0.8951981814530292,295497.7879932413,0.05572645037500444
SUSY,1000000,5,3,B,1e-05,Double,9.480715990066528,,1000.0,0.8951905640514985,24.0,295497.7987767218,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.051663875579834,36.0,,0.8951848052919024,295497.8019900272,0.0015508642135627874
SUSY,1000000,5,3,B,1e-05,Double,9.231556415557861,,1000.0,0.8951901469714763,24.0,295497.7900000088,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.769132614135742,36.0,,0.8951929952230662,295497.8167199131,0.002171145362439079
SUSY,1000000,5,3,B,1e-05,Double,9.367217302322388,,1000.0,0.895208052808964,24.0,295497.7887569902,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.274604082107544,36.0,,0.8951809608862087,295497.80070524814,0.0008605569508489256
SUSY,1000000,5,3,B,1e-07,Double,9.821382522583008,,1000.0,0.8951899721221496,24.0,295497.7962560042,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.559065341949463,36.0,,0.8952088357919001,295497.82806695503,0.00202142091284447
SUSY,1000000,5,3,B,1e-07,Double,9.86574125289917,,1000.0,0.8951890941834122,24.0,295497.77963157004,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.852267503738403,36.0,,0.895181606150814,295497.8175213245,0.000911465740102541
SUSY,1000000,5,3,B,1e-07,Double,9.380271196365356,,1000.0,0.8951763381657626,24.0,295497.7739079545,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.17206358909607,36.0,,0.8952063078605612,295497.8433396174,0.002332808502784442
SUSY,1000000,5,3,B,1e-09,Double,8.995712995529175,,1000.0,0.8951793283869325,24.0,295497.7814465076,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,12.427868366241455,36.0,,0.8952088244154869,295497.79520713334,0.0014480667767836418
SUSY,1000000,5,3,B,1e-09,Double,8.86187744140625,,1000.0,0.8952082578563342,24.0,295497.82726142794,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,10.670451402664185,36.0,,0.8951827539870484,295497.7885887804,0.0006387233541211035
SUSY,1000000,5,3,B,1e-09,Double,8.701163053512573,,1000.0,0.8951855961358616,24.0,295497.78258178505,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,10.647795915603638,36.0,,0.8951302263874975,295497.81561196357,0.0026436112672768345
SUSY,1000000,5,3,A,150.0,Double,300.0,1.3292367458343506,,0.8951561328742776,24.0,295497.827812451,0.0
SUSY,1000000,5,3,A,150.0,AdaptiveHybrid,300.0,3.7649455070495605,36.0,,0.8952016969741894,295497.7824938331,0.0009282470132815357
SUSY,1000000,5,3,A,150.0,Double,300.0,1.2842566967010498,,0.895190477945032,24.0,295497.7862387316,0.0
SUSY,1000000,5,3,A,150.0,AdaptiveHybrid,300.0,3.3993489742279053,36.0,,0.8951962400211395,295497.8785792509,0.0030671353222263237
SUSY,1000000,5,3,A,150.0,Double,300.0,1.3590028285980225,,0.8951719849372217,24.0,295497.81519793556,0.0
SUSY,1000000,5,3,A,150.0,AdaptiveHybrid,300.0,3.447291374206543,36.0,,0.8951855879113644,295497.7921539011,0.0007978248973621142
SUSY,1000000,5,3,B,0.1,Double,9.427465200424194,,1000.0,0.8952161584766912,24.0,295497.8213683929,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.02057695388794,36.0,,0.8952102567412485,295497.8194610541,1.5418182727578837
SUSY,1000000,5,3,B,0.1,Double,8.707756757736206,,1000.0,0.8952144147559146,24.0,295497.8268508921,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.466281652450562,36.0,,0.8951960585085551,295497.7895025315,1.5410223034890682
SUSY,1000000,5,3,B,0.1,Double,9.468249082565308,,1000.0,0.8951738285059099,24.0,295497.7841675737,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,10.321686267852783,36.0,,0.8951879141314508,295497.78482663026,1.5405257398869667
SUSY,1000000,5,3,B,0.001,Double,9.344403505325317,,1000.0,0.8951999167475672,24.0,295497.80945172516,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.765127420425415,36.0,,0.8952038022859174,295497.81144383486,0.059394887680111516
SUSY,1000000,5,3,B,0.001,Double,9.536877155303955,,1000.0,0.8951939726975109,24.0,295497.7938651552,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.936026573181152,36.0,,0.8952014168670054,295497.80945797765,0.06399085705606944
SUSY,1000000,5,3,B,0.001,Double,9.061915636062622,,1000.0,0.8952086533407598,24.0,295497.8148015506,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.886298894882202,36.0,,0.8951942961203162,295497.79749324644,0.06271379725831887
SUSY,1000000,5,3,B,1e-05,Double,9.721456050872803,,1000.0,0.895190941130141,24.0,295497.78376257303,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.863282680511475,36.0,,0.895177796538135,295497.7782644561,0.0007505340767216579
SUSY,1000000,5,3,B,1e-05,Double,9.159050941467285,,1000.0,0.8951662710953625,24.0,295497.7875007608,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.28920316696167,36.0,,0.8952112019251313,295497.8116155661,0.0026072204174989763
SUSY,1000000,5,3,B,1e-05,Double,9.303209781646729,,1000.0,0.8951906679518553,24.0,295497.78273874,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.561322212219238,36.0,,0.8951893432424537,295497.8063796948,0.003129713760186402
SUSY,1000000,5,3,B,1e-07,Double,9.370177268981934,,1000.0,0.8952093318222574,24.0,295497.78817160823,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.35542631149292,36.0,,0.89518595969945,295497.8127175297,0.0006194138311230755
SUSY,1000000,5,3,B,1e-07,Double,10.376340866088867,,1000.0,0.8951437127096311,24.0,295497.81931136426,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,15.309955358505249,36.0,,0.8951318311787091,295497.86471269303,0.0017404988607858324
SUSY,1000000,5,3,B,1e-07,Double,11.650165319442749,,1000.0,0.8951674794148688,24.0,295497.8091176065,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,392.0,5.807080268859863,36.0,,0.8951941433242094,295497.7791484119,0.0010751835361692925
SUSY,1000000,5,3,B,1e-09,Double,9.165856838226318,,1000.0,0.89520979668092,24.0,295497.81363977515,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,12.271186351776123,36.0,,0.8951911107649781,295497.77690834564,0.0018684679981909717
SUSY,1000000,5,3,B,1e-09,Double,9.58522653579712,,1000.0,0.8951905692468121,24.0,295497.7876515045,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,11.208720922470093,36.0,,0.8952047925335146,295497.78406974184,0.0013625456186657167
SUSY,1000000,5,3,B,1e-09,Double,9.589282751083374,,1000.0,0.8952021586588735,24.0,295497.7953487671,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,13.101196527481079,36.0,,0.8951829353965755,295497.7769809983,0.002658321547864329
SUSY,1000000,5,3,A,200.0,Double,300.0,1.1947968006134033,,0.8951901690356594,24.0,295497.78643189714,0.0
SUSY,1000000,5,3,A,200.0,AdaptiveHybrid,300.0,5.156880617141724,36.0,,0.8951997168348813,295497.8034751204,0.0013293978180736606
SUSY,1000000,5,3,A,200.0,Double,300.0,1.220726490020752,,0.8951897064873103,24.0,295497.776713232,0.0
SUSY,1000000,5,3,A,200.0,AdaptiveHybrid,300.0,3.750267744064331,36.0,,0.8951895704516619,295497.8112299757,0.0006632659689429444
SUSY,1000000,5,3,A,200.0,Double,300.0,1.2769951820373535,,0.8951678029285477,24.0,295497.7744284778,0.0
SUSY,1000000,5,3,A,200.0,AdaptiveHybrid,300.0,3.75187349319458,36.0,,0.8951761740095792,295497.7855672606,0.0006615004328936755
SUSY,1000000,5,3,B,0.1,Double,9.507711172103882,,1000.0,0.8951830745414799,24.0,295497.7770089246,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.58434009552002,36.0,,0.8951972561745603,295497.79705859965,1.5404816187991286
SUSY,1000000,5,3,B,0.1,Double,9.617362260818481,,1000.0,0.8951992962203639,24.0,295497.8171927086,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.504746437072754,36.0,,0.8951982949146089,295497.7990214693,1.542165706780662
SUSY,1000000,5,3,B,0.1,Double,9.720697164535522,,1000.0,0.8951759943540172,24.0,295497.8033532811,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,10.010389804840088,36.0,,0.8951813404293013,295497.7794423556,1.5412951397827932
SUSY,1000000,5,3,B,0.001,Double,8.894967555999756,,1000.0,0.8952020780056247,24.0,295497.81117790553,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.848172187805176,36.0,,0.8951785393282993,295497.78423418564,0.05698883220326007
SUSY,1000000,5,3,B,0.001,Double,9.08395504951477,,1000.0,0.8951901677172046,24.0,295497.78493956756,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.766265630722046,36.0,,0.8952155599281089,295497.8729177026,0.058954993250930045
SUSY,1000000,5,3,B,0.001,Double,9.694625616073608,,1000.0,0.8952126331167876,24.0,295497.7921642873,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,10.276521444320679,36.0,,0.8951945308754,295497.7793157848,0.06276174010910586
SUSY,1000000,5,3,B,1e-05,Double,9.411870241165161,,1000.0,0.8951959101453675,24.0,295497.7957744788,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.831743717193604,36.0,,0.8952116175774343,295497.84067082824,0.00140256386319328
SUSY,1000000,5,3,B,1e-05,Double,8.855283975601196,,1000.0,0.8951855883535021,24.0,295497.8096652977,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.176279067993164,36.0,,0.8952230093500317,295498.0411245121,0.003231739314666015
SUSY,1000000,5,3,B,1e-05,Double,12.2844078540802,,1000.0,0.895197794433809,24.0,295497.7948678625,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.54028582572937,36.0,,0.8951806132961698,295497.7823577063,0.001576241004020829
SUSY,1000000,5,3,B,1e-07,Double,9.05018401145935,,1000.0,0.8951926676639422,24.0,295497.7973437968,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,10.558632850646973,36.0,,0.8952120765947307,295497.8137170553,0.0013387164828788396
SUSY,1000000,5,3,B,1e-07,Double,9.068351030349731,,1000.0,0.89521634837005,24.0,295497.8124836746,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,12.002321243286133,36.0,,0.8952011397239531,295497.82590393856,0.0017683105539166926
SUSY,1000000,5,3,B,1e-07,Double,8.964305877685547,,1000.0,0.8952131989935094,24.0,295497.7957413077,0.0
SUSY,1000000,5,3,B,1e-07,AdaptiveHybrid,1000.0,12.006371974945068,36.0,,0.8951970372181991,295497.80867394677,0.0011062493020779142
SUSY,1000000,5,3,B,1e-09,Double,9.477242946624756,,1000.0,0.895198484173671,24.0,295497.78780816845,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,10.686668872833252,36.0,,0.8951751412773943,295497.79036760656,0.00043416367224653827
SUSY,1000000,5,3,B,1e-09,Double,5.113497972488403,,1000.0,0.8952131883091556,24.0,295497.8614995245,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,12.231710433959961,36.0,,0.8951730448272969,295497.77984174225,0.0009265557067534956
SUSY,1000000,5,3,B,1e-09,Double,9.407941102981567,,1000.0,0.8951855232384105,24.0,295497.7808093381,0.0
SUSY,1000000,5,3,B,1e-09,AdaptiveHybrid,1000.0,12.06130838394165,36.0,,0.8952088136253009,295497.79805033066,0.0014191993516166396
SUSY,1000000,5,3,A,250.0,Double,300.0,1.206955909729004,,0.895208713267398,24.0,295497.80751556926,0.0
SUSY,1000000,5,3,A,250.0,AdaptiveHybrid,300.0,3.9642159938812256,36.0,,0.8952036842825322,295497.79221979657,0.0005002815256108374
SUSY,1000000,5,3,A,250.0,Double,300.0,1.2883851528167725,,0.8952139338241677,24.0,295497.8138853598,0.0
SUSY,1000000,5,3,A,250.0,AdaptiveHybrid,300.0,5.588886737823486,36.0,,0.8951806408450261,295497.8045907858,0.0011138084604770827
SUSY,1000000,5,3,A,250.0,Double,300.0,1.2535879611968994,,0.8951894302627192,24.0,295497.7911957628,0.0
SUSY,1000000,5,3,A,250.0,AdaptiveHybrid,300.0,4.079015493392944,36.0,,0.8951892013456402,295497.78421887493,0.0016478988695942719
SUSY,1000000,5,3,B,0.1,Double,9.426125049591064,,1000.0,0.8951822008200134,24.0,295497.7814802611,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,8.987853050231934,36.0,,0.8951846227900315,295497.7811860821,1.541049695485951
SUSY,1000000,5,3,B,0.1,Double,9.703359842300415,,1000.0,0.8951979121633291,24.0,295497.8141827438,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,8.966946125030518,36.0,,0.8952081078769742,295497.8111565673,1.5421947982904896
SUSY,1000000,5,3,B,0.1,Double,8.87946891784668,,1000.0,0.8951851544623682,24.0,295497.8254780603,0.0
SUSY,1000000,5,3,B,0.1,AdaptiveHybrid,1000.0,9.669529438018799,36.0,,0.895172503130533,295497.81473977474,1.5415888427689826
SUSY,1000000,5,3,B,0.001,Double,10.365446090698242,,1000.0,0.8951988127816266,24.0,295497.78552274965,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.776198148727417,36.0,,0.8951922085107222,295497.79526151967,0.06319235092147585
SUSY,1000000,5,3,B,0.001,Double,9.59583330154419,,1000.0,0.8951825111914081,24.0,295497.78700690065,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.696722745895386,36.0,,0.8951909440153246,295497.8391621246,0.05741368475796999
SUSY,1000000,5,3,B,0.001,Double,9.13338589668274,,1000.0,0.8951763927138183,24.0,295497.7747276477,0.0
SUSY,1000000,5,3,B,0.001,AdaptiveHybrid,1000.0,9.698665380477905,36.0,,0.8951839140541604,295497.7800806994,0.06334602207186803
SUSY,1000000,5,3,B,1e-05,Double,9.640501737594604,,1000.0,0.8951701901044092,24.0,295497.8487625979,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,10.651156902313232,36.0,,0.8951877846285683,295497.7860818865,0.0010041700647593784
SUSY,1000000,5,3,B,1e-05,Double,8.869886875152588,,1000.0,0.8951796737710545,24.0,295497.78272075934,0.0
SUSY,1000000,5,3,B,1e-05,AdaptiveHybrid,1000.0,12.47228479385376,36.0,,0.8951820436456753,295497.7966870676,0.0009447770759202786
