dataset,repeat,approach,penalty,alpha,lambda,solver,max_iter,max_iter_single,tol,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,0.0001,0.3867910928092897,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,0.0001,0.4184000890236348,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,0.0001,0.7611345490440726,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,0.0001,0.41040285979397595,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,0.0001,0.4697443461045623,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,0.0001,0.8275730998720974,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,1e-06,1.1315789110958576,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,1e-06,1.5851670810952783,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,1e-06,1.741407822119072,2,2.0,1.0,1.0,1.001133169698468e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,1e-06,1.133434136863798,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,1e-06,1.5543734298553318,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,1e-06,1.7626367420889437,2,2.0,1.0,1.0,1.001133169698468e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,1e-06,1.1574641831684858,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,1e-06,1.540734815178439,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,1e-06,1.7214678500313312,2,2.0,1.0,1.0,1.001133169698468e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,1e-06,1.1436408420559019,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,1e-06,1.4643432260490954,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,1e-06,1.6825612909160554,2,2.0,1.0,1.0,1.001133169698468e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,1e-06,1.0966243809089065,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,1e-06,1.4607208480592817,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,1e-06,1.6803137639071792,2,2.0,1.0,1.0,1.001133169698468e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,1e-06,1.09011625405401,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,1e-06,1.4794590729288757,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,1e-06,1.6666452719364315,2,2.0,1.0,1.0,1.001133169698468e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,1e-06,1.109209820162505,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,1e-06,1.4623325348366052,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,1e-06,1.6754719328600913,2,2.0,1.0,1.0,1.001133169698468e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,1e-08,1.1079080940689892,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,1e-08,1.4878143181558698,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,1e-08,2.047692596912384,2,4.0,1.0,1.0,1.0006856663307717e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,1e-08,1.115522637963295,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,1e-08,1.4640201218426228,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,1e-08,2.048964635003358,2,4.0,1.0,1.0,1.0006856663307717e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,1e-08,1.0987578900530934,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,1e-08,1.4570564299356192,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,1e-08,2.097645001951605,2,4.0,1.0,1.0,1.0006856663307717e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,1e-08,1.266844660975039,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,1e-08,1.5122815871145576,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,1e-08,2.069595515029505,2,4.0,1.0,1.0,1.0006856663307717e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,1e-08,1.5079228249378502,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,1e-08,1.5114384789485484,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,1e-08,2.1288682140875608,2,4.0,1.0,1.0,1.0006856663307717e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,1e-08,1.111177938990295,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,1e-08,1.4509203578345478,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,1e-08,2.1971808820962906,2,4.0,1.0,1.0,1.0006856663307717e-12
blobs,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,1e-08,1.1629486992023885,2,,1.0,1.0,1.849905197921832e-12
blobs,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,1e-08,1.5055775709915906,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,1e-08,2.137733147945255,2,4.0,1.0,1.0,1.0006856663307717e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,0.01,0.42960146511904895,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,0.01,0.44996097194962204,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,0.01,0.7817195882089436,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,0.01,0.39141495106741786,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,0.01,0.4420515699312091,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,0.01,0.8835924800951034,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,0.01,0.41311263106763363,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,0.01,0.4625292560085654,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,0.01,0.7706623580306768,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,0.01,0.3948319961782545,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,0.01,0.4500700677745044,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,0.01,0.7715530230198056,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,0.01,0.3908206771593541,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,0.01,0.42706436407752335,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,0.01,0.7695873039774597,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,0.01,0.3951259527821094,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,0.01,0.42919273395091295,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,0.01,0.7635760731063783,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,0.01,0.4017468518577516,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,0.01,0.4565368758048862,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,0.01,0.7788135460577905,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,0.001,0.39649898186326027,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,0.001,0.4449133570306003,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,0.001,0.7921434098389,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,0.001,0.39599944511428475,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,0.001,0.43952118302695453,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,0.001,0.7662857708055526,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,0.001,0.3957245808560401,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,0.001,0.43284968100488186,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,0.001,0.7739472691901028,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,0.001,0.417750408872962,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,0.001,0.46827816404402256,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,0.001,0.7699963359627873,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,0.001,0.38796568918041885,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,0.001,0.4378458440769464,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,0.001,0.7842648290097713,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,0.001,0.41260628681629896,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,0.001,0.4252448820043355,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,0.001,0.7573215700685978,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,0.001,0.3951861790847033,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,0.001,0.4604688968975097,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,0.001,0.7829525670967996,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,0.0001,0.4015270499512553,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,0.0001,0.4361905499827117,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,0.0001,0.7663052519783378,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,0.0001,0.39855114184319973,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,0.0001,0.43621194106526673,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,0.0001,0.7739906720817089,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,0.0001,0.4015734570566565,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,0.0001,0.4404343569185585,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,0.0001,0.8014865219593048,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,0.0001,0.3977961540222168,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,0.0001,0.46570516703650355,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,0.0001,0.7654089462012053,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,0.0001,0.39527009800076485,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,0.0001,0.5246073859743774,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,0.0001,0.8370321900583804,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,0.0001,0.3969253480900079,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,0.0001,0.4521349109709263,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,0.0001,0.7907937839627266,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,0.0001,0.40207962691783905,1,,1.0,1.0,1.8499387546347965e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,0.0001,0.4290402920451015,0,1.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,0.0001,0.7691684670280665,1,0.0,1.0,1.0,1.8499387546347965e-12
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,1e-06,1.0865491528529674,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,1e-06,1.488327516010031,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,1e-06,1.5953426689375192,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,1e-06,1.0716517812106758,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,1e-06,1.4866178031079471,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,1e-06,1.5929701069835573,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,1e-06,1.0874185238499194,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,1e-06,1.507479907013476,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,1e-06,1.6929315400775522,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,1e-06,1.059562907088548,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,1e-06,1.4500540948938578,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,1e-06,1.588666157098487,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,1e-06,1.063127214089036,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,1e-06,1.4640632870141417,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,1e-06,1.5589812088292092,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,1e-06,1.0542522540781647,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,1e-06,1.434109651017934,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,1e-06,1.7828311289194971,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,1e-06,1.055407966952771,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,1e-06,1.487191597931087,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,1e-06,1.5741913060192019,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,1e-08,1.0691091499757022,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,1e-08,1.4743962860666215,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,1e-08,1.5870808658655733,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,1e-08,1.0618709011469036,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,1e-08,1.4468382960185409,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,1e-08,1.562266702996567,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,1e-08,1.075058071874082,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,1e-08,1.43457543104887,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,1e-08,1.5692831710912287,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,1e-08,1.0549575220793486,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,1e-08,1.4436536559369415,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,1e-08,1.597254787106067,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,1e-08,1.068522394867614,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,1e-08,1.4848331010434777,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,1e-08,1.5631142030470073,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,1e-08,1.043117969064042,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,1e-08,1.4649235038086772,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,1e-08,1.631867759861052,2,2.0,1.0,1.0,9.999778782803791e-13
blobs,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,1e-08,1.0949638141319156,2,,1.0,1.0,1.849938484184468e-12
blobs,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,1e-08,1.5379957670811564,0,2.0,1.0,1.0,1.849937081750743e-12
blobs,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,1e-08,1.6037630781065673,2,2.0,1.0,1.0,9.999778782803791e-13
