DatasetName,DatasetSize,NumClusters,NumFeatures,Suite,SweepVal,Mode,SwitchIter,Time,Memory_MB,ARI,DBI,Inertia,CenterDiff
SYNTH_K30_n100k,100000,5,3,B,0.1,Double,0.3102724552154541,0.20207053806031572,1000.0,1.0199914927064144,2.4,2726583.9948973865,0.0
SYNTH_K30_n100k,100000,5,3,B,0.1,AdaptiveHybrid,89.0,0.3145732879638672,3.5999999999999996,0.2020825601885557,1.0199969195634981,2726584.2857173476,0.5083583884478039
SYNTH_K30_n100k,100000,5,3,B,0.1,Double,0.2514607906341553,0.20207290312944437,1000.0,1.0199920155146933,2.4,2726585.729663647,0.0
SYNTH_K30_n100k,100000,5,3,B,0.1,AdaptiveHybrid,14.0,0.10991835594177246,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726583.8851991426,0.5095364125233504
SYNTH_K30_n100k,100000,5,3,B,0.001,Double,0.13566875457763672,0.2020898647271451,1000.0,1.0199947841924573,2.4,2726623.7884905455,0.0
SYNTH_K30_n100k,100000,5,3,B,0.001,AdaptiveHybrid,37.0,0.1892387866973877,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726605.930283792,0.03361533482532254
SYNTH_K30_n100k,100000,5,3,B,0.001,Double,0.30592823028564453,0.2020801954499195,1000.0,1.0199963969495187,2.4,2726584.786093873,0.0
SYNTH_K30_n100k,100000,5,3,B,0.001,AdaptiveHybrid,45.0,0.18178558349609375,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726583.8851991426,0.04045215335554415
SYNTH_K30_n100k,100000,5,3,B,0.001,Double,0.433530330657959,0.20207290312944437,1000.0,1.0199920155146933,2.4,2726586.0622070218,0.0
SYNTH_K30_n100k,100000,5,3,B,0.001,AdaptiveHybrid,90.0,0.322751522064209,3.5999999999999996,0.20209222913533811,1.019995307311063,2726628.956979231,0.0312929934952322
SYNTH_K30_n100k,100000,5,3,B,1e-05,Double,0.31827282905578613,0.20207290312944437,1000.0,1.0199920155146933,2.4,2726587.654220314,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-05,AdaptiveHybrid,115.0,0.39490318298339844,3.5999999999999996,0.20207038921591486,1.0199974962001284,2726586.004209392,0.013424127480641456
SYNTH_K30_n100k,100000,5,3,B,1e-05,Double,0.31661009788513184,0.2020680790577374,1000.0,1.0199960745490675,2.4,2726584.7063811277,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-05,AdaptiveHybrid,98.0,0.33394646644592285,3.5999999999999996,0.20207053806031572,1.0199914927064144,2726583.9948973865,0.002736894528143351
SYNTH_K30_n100k,100000,5,3,B,1e-05,Double,0.35263538360595703,0.2020898647271451,1000.0,1.0199947841924573,2.4,2726584.495870891,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-05,AdaptiveHybrid,75.0,0.32363057136535645,3.5999999999999996,0.2020801954499195,1.0199963969495187,2726585.6989469267,0.028115740395923985
SYNTH_K30_n100k,100000,5,3,B,1e-07,Double,0.3228006362915039,0.20208664563163212,1000.0,1.0199986974425161,2.4,2726596.549620905,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-07,AdaptiveHybrid,450.0,1.416604995727539,3.5999999999999996,0.20207038921591486,1.0199974962001284,2726587.0713847606,0.008515462735962435
SYNTH_K30_n100k,100000,5,3,B,1e-07,Double,1.1689059734344482,0.20207038921591486,1000.0,1.0199974962001284,2.4,2726584.675098913,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-07,AdaptiveHybrid,101.0,0.41024065017700195,3.5999999999999996,0.2020680790577374,1.0199960745490675,2726584.561940879,0.035713291392738544
SYNTH_K30_n100k,100000,5,3,B,1e-07,Double,0.45384812355041504,0.20206968434335784,1000.0,1.019995931987268,2.4,2726585.079857554,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-07,AdaptiveHybrid,108.0,0.4627959728240967,3.5999999999999996,0.20207290312944437,1.0199920155146933,2726584.666271588,0.005720886698693324
SYNTH_K30_n100k,100000,5,3,B,1e-09,Double,0.8635900020599365,0.2020801954499195,1000.0,1.0199963969495187,2.4,2726606.534647785,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-09,AdaptiveHybrid,335.0,1.4088666439056396,3.5999999999999996,0.2020825601885557,1.0199969195634981,2726584.124435319,0.0493631308876851
SYNTH_K30_n100k,100000,5,3,B,1e-09,Double,1.8810341358184814,0.20207290312944437,1000.0,1.0199920155146933,2.4,2726584.0405501556,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-09,AdaptiveHybrid,331.0,1.2743268013000488,3.5999999999999996,0.20207053806031572,1.0199914927064144,2726609.53470717,0.032059167874105766
SYNTH_K30_n100k,100000,5,3,B,1e-09,Double,1.4733471870422363,0.20207290312944437,1000.0,1.0199920155146933,2.4,2726587.272679738,0.0
SYNTH_K30_n100k,100000,5,3,B,1e-09,AdaptiveHybrid,419.0,1.3876252174377441,3.5999999999999996,0.20207053806031572,1.0199914927064144,2726591.5222595227,0.021781697534148815
SYNTH_K30_n100k,100000,5,3,A,200.0,Double,300.0,0.1096642017364502,0.2020898647271451,1.0199947841924573,2.4,2726583.8851991426,0.0
SYNTH_K30_n100k,100000,5,3,A,200.0,AdaptiveHybrid,262.0,0.9559435844421387,3.5999999999999996,0.20206802457743028,1.019996976767288,2726596.2331446577,0.02493982884293774
SYNTH_K30_n100k,100000,5,3,A,200.0,Double,300.0,0.4672715663909912,0.2021020391717546,1.0200536238121103,2.4,2726618.21775806,0.0
SYNTH_K30_n100k,100000,5,3,A,200.0,AdaptiveHybrid,300.0,1.042231798171997,3.5999999999999996,0.20211185905012205,1.019952583051416,2726618.636103315,0.052922196547579105
SYNTH_K30_n100k,100000,5,3,A,200.0,Double,300.0,0.43065595626831055,0.20204886462723104,1.020113641230042,2.4,2726586.3526632586,0.0
SYNTH_K30_n100k,100000,5,3,A,200.0,AdaptiveHybrid,80.0,0.37563657760620117,3.5999999999999996,0.20209470382364406,1.019990909588863,2726584.7415960454,0.03148920752643013
SYNTH_K30_n100k,100000,5,3,B,0.1,Double,0.32701802253723145,0.20207038921591486,1000.0,1.0199974962001284,2.4,2726583.9351885114,0.0
SYNTH_K30_n100k,100000,5,3,B,0.1,AdaptiveHybrid,49.0,0.24198174476623535,3.5999999999999996,0.2020898647271451,1.0199947841924573,2726588.4657060322,0.49454598137570105
SYNTH_K30_n100k,100000,5,3,B,0.1,Double,0.30788755416870117,0.20207053806031572,1000.0,1.0199914927064144,2.4,2726583.9948973865,0.0
SYNTH_K30_n100k,100000,5,3,B,0.1,AdaptiveHybrid,79.0,0.296738862991333,3.5999999999999996,0.2020801954499195,1.0199963969495187,2726585.6989469267,0.5070237676113187
SYNTH_K30_n100k,100000,5,3,B,0.1,Double,0.2944347858428955,0.20207053806031572,1000.0,1.0199914927064144,2.4,2726584.3523553247,0.0
SYNTH_K30_n100k,100000,5,3,B,0.1,AdaptiveHybrid,72.0,0.3166773319244385,3.5999999999999996,0.20209222913533811,1.019995307311063,2726584.832036171,0.5325517984135139
SYNTH_K30_n100k,100000,5,3,B,0.001,Double,0.27856016159057617,0.20207183145412738,1000.0,1.019989721212624,2.4,2726584.366016209,0.0
SYNTH_K30_n100k,100000,5,3,B,0.001,AdaptiveHybrid,66.0,0.2549762725830078,3.5999999999999996,0.20207053806031572,1.0199914927064144,2726584.9314145823,0.04289894437781177
