dataset,repeat,approach,penalty,alpha,lambda,solver,max_iter,max_iter_single,tol,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss,C,error
susy,2,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,7000.0,1e-08,0.49143156106583774,9.0,86.0,0.8563141230066635,0.8609129488011934,0.4603095252158285,,
susy,2,single(f32),l2,0.0,0.0001,lbfgs,10000,8000.0,1e-08,0.07244934805203229,9.0,,0.851358047957908,0.8561792187918625,0.46788125362278343,,
susy,2,double(f64),l2,0.0,0.0001,lbfgs,10000,8000.0,1e-08,0.5783241589087993,0.0,103.0,0.856313730061546,0.8609170453664408,0.4603096853570342,,
susy,2,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,8000.0,1e-08,0.48914357903413475,9.0,86.0,0.8563141230066635,0.8609129488011934,0.4603095252158285,,
susy,2,single(f32),l2,0.0,0.0001,lbfgs,10000,9000.0,1e-08,0.04859275696799159,9.0,,0.851358047957908,0.8561792187918625,0.46788125362278343,,
susy,2,double(f64),l2,0.0,0.0001,lbfgs,10000,9000.0,1e-08,0.5415154530201107,0.0,103.0,0.856313730061546,0.8609170453664408,0.4603096853570342,,
susy,2,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,9000.0,1e-08,0.485644573927857,9.0,86.0,0.8563141230066635,0.8609129488011934,0.4603095252158285,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,0.0,0.01,0.04985494306311011,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,0.0,0.01,0.5340352570638061,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,ERROR,l2,0.0,1e-06,lbfgs,10000,,0.01,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,200.0,0.01,0.048837825073860586,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,200.0,0.01,0.556348868063651,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,200.0,0.01,0.627777262008749,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,400.0,0.01,0.07918657502159476,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,400.0,0.01,0.5850459069479257,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,400.0,0.01,0.576503750984557,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,500.0,0.01,0.04889695905148983,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,500.0,0.01,0.571351436083205,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500.0,0.01,0.7548083749134094,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,800.0,0.01,0.10690025298390538,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,800.0,0.01,0.665355451987125,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,800.0,0.01,0.5713300589704886,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,1000.0,0.01,0.05002582201268524,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,1000.0,0.01,0.5727711089421064,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000.0,0.01,0.5964033460477367,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,2000.0,0.01,0.04984713508747518,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,2000.0,0.01,0.6037759860046208,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,2000.0,0.01,0.631331171025522,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,3000.0,0.01,0.04820797801949084,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,3000.0,0.01,0.5678378890734166,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000.0,0.01,0.6088989070849493,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,4000.0,0.01,0.04977987799793482,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,4000.0,0.01,0.5600654811132699,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,4000.0,0.01,0.569722271990031,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,5000.0,0.01,0.04848088906146586,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,5000.0,0.01,0.541087192017585,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000.0,0.01,0.5648067480651662,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,6000.0,0.01,0.04957844200544059,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,6000.0,0.01,0.5540954379830509,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,6000.0,0.01,0.5643986440263689,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,7000.0,0.01,0.0484783899737522,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,7000.0,0.01,0.5514783769613132,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,7000.0,0.01,0.6104720040457323,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,8000.0,0.01,0.08211850095540285,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,8000.0,0.01,0.6579267920460552,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,8000.0,0.01,0.6765744939912111,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,9000.0,0.01,0.05091710190754384,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,9000.0,0.01,0.5754157300107181,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,9000.0,0.01,0.5753386860014871,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,0.0,0.0001,0.048872026964090765,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,0.0,0.0001,0.5713539168937132,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,ERROR,l2,0.0,1e-06,lbfgs,10000,,0.0001,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,200.0,0.0001,0.04839186300523579,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,200.0,0.0001,0.5730133480392396,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,200.0,0.0001,0.6194451289484277,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,400.0,0.0001,0.05519853997975588,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,400.0,0.0001,0.5543286820175126,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,400.0,0.0001,0.5672531069722027,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,500.0,0.0001,0.049604021944105625,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,500.0,0.0001,0.5431419130181894,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500.0,0.0001,0.5888260330539197,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,800.0,0.0001,0.05279768293257803,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,800.0,0.0001,0.5499919129069895,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,800.0,0.0001,0.5664012390188873,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,1000.0,0.0001,0.04900436499156058,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,1000.0,0.0001,0.5375966519350186,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000.0,0.0001,0.5706066880375147,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,2000.0,0.0001,0.07668916194234043,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,2000.0,0.0001,0.581264075008221,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,2000.0,0.0001,0.664664498064667,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,3000.0,0.0001,0.0810387940146029,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,3000.0,0.0001,0.6796879930188879,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000.0,0.0001,0.6577021100092679,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,4000.0,0.0001,0.04866690398193896,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,4000.0,0.0001,0.5471522980369627,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,4000.0,0.0001,0.5608672219095752,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,5000.0,0.0001,0.04848564602434635,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,5000.0,0.0001,0.5437436089850962,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000.0,0.0001,0.5756187239894643,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,6000.0,0.0001,0.04844953794963658,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,6000.0,0.0001,0.5462070559151471,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,6000.0,0.0001,0.5701322879176587,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,7000.0,0.0001,0.0495740850456059,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,7000.0,0.0001,0.5393533309688792,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,7000.0,0.0001,0.5668545559747145,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,8000.0,0.0001,0.049017052981071174,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,8000.0,0.0001,0.5422288170084357,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,8000.0,0.0001,0.562843120074831,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,9000.0,0.0001,0.04848689993377775,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,9000.0,0.0001,0.5425856809597462,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,9000.0,0.0001,0.5630484549328685,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,0.0,1e-06,0.04866028705146164,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,0.0,1e-06,0.5508343100082129,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,ERROR,l2,0.0,1e-06,lbfgs,10000,,1e-06,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,200.0,1e-06,0.048295242013409734,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,200.0,1e-06,0.6567909029545262,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,200.0,1e-06,0.6955412899842486,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,400.0,1e-06,0.05162568006198853,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,400.0,1e-06,0.5795374800218269,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,400.0,1e-06,0.6223327360348776,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,500.0,1e-06,0.07920561102218926,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,500.0,1e-06,0.6201388429617509,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500.0,1e-06,0.5659032430266961,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,800.0,1e-06,0.04832969303242862,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,800.0,1e-06,0.5458059650845826,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,800.0,1e-06,0.5692470340291038,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-06,0.048106684000231326,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-06,0.5436960860388353,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-06,0.5966436939779669,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-06,0.05185692408122122,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-06,0.5769266319693998,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-06,0.5917272960068658,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-06,0.04945332102943212,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-06,0.545631249086,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-06,0.5715203080326319,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-06,0.05420356697868556,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-06,0.591067842906341,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-06,0.5949580520391464,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-06,0.04958163597621024,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-06,0.5565245960606262,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-06,0.686891389079392,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-06,0.07103040011133999,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-06,0.6658012979896739,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-06,0.5694084799615666,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-06,0.05033067392650992,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-06,0.5840272550703958,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-06,0.5622570340055972,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-06,0.04822828294709325,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-06,0.5418641220312566,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-06,0.5686935599660501,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-06,0.04863353993277997,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-06,0.5408385129412636,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-06,0.5617827839450911,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,0.0,1e-08,0.05036287603434175,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,0.0,1e-08,0.5454060470219702,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,ERROR,l2,0.0,1e-06,lbfgs,10000,,1e-08,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,200.0,1e-08,0.07319464103784412,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,200.0,1e-08,0.5819996529025957,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,200.0,1e-08,0.5666785259963945,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,400.0,1e-08,0.0495243069017306,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,400.0,1e-08,0.5394395239418373,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,400.0,1e-08,0.5635927140247077,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,500.0,1e-08,0.04887783795129508,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,500.0,1e-08,0.5431015120120719,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500.0,1e-08,0.565692033036612,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,800.0,1e-08,0.0492978859692812,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,800.0,1e-08,0.6198034610133618,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,800.0,1e-08,0.6994292699964717,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-08,0.05393302801530808,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-08,0.5909857570659369,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-08,0.5898072199197486,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-08,0.04911884805187583,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-08,0.5655557489953935,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-08,0.6163258730666712,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-08,0.049853336066007614,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-08,0.5594683139352128,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-08,0.5779840078903362,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
susy,2,single(f32),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-08,0.05396424594800919,9.0,,0.8513580415161849,0.8561792114841914,0.4678812579386865,,
susy,2,double(f64),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-08,0.5714569309493527,0.0,103.0,0.8563121840479692,0.8609115118194741,0.4603111334042339,,
susy,2,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-08,0.59983297099825,9.0,95.0,0.8563117911028516,0.8609163644127127,0.46031169793398813,,
