dataset,repeat,approach,penalty,alpha,lambda,solver,max_iter,max_iter_single,tol,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss
uniform,0,single(f32),l2,0.0,0.001,lbfgs,10000,5000,1e-06,2.8908638621214777,28,,1.0,1.0,9.864315927877852e-09
uniform,0,double(f64),l2,0.0,0.001,lbfgs,10000,5000,1e-06,5.461920041125268,0,35.0,1.0,1.0,9.42538130700059e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,5000,1e-06,5.452090227976441,28,10.0,1.0,1.0,9.423383836418036e-10
uniform,0,single(f32),l2,0.0,0.001,lbfgs,10000,50,1e-08,2.843976292060688,28,,1.0,1.0,9.864315927877852e-09
uniform,0,double(f64),l2,0.0,0.001,lbfgs,10000,50,1e-08,5.436439221026376,0,35.0,1.0,1.0,9.42538130700059e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,50,1e-08,4.984215737087652,28,10.0,1.0,1.0,9.423383836418036e-10
uniform,0,single(f32),l2,0.0,0.001,lbfgs,10000,100,1e-08,2.851258793147281,28,,1.0,1.0,9.864315927877852e-09
uniform,0,double(f64),l2,0.0,0.001,lbfgs,10000,100,1e-08,5.205865857191384,0,35.0,1.0,1.0,9.42538130700059e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,100,1e-08,5.065550443949178,28,10.0,1.0,1.0,9.423383836418036e-10
uniform,0,single(f32),l2,0.0,0.001,lbfgs,10000,250,1e-08,3.032143676187843,28,,1.0,1.0,9.864315927877852e-09
uniform,0,double(f64),l2,0.0,0.001,lbfgs,10000,250,1e-08,5.262691522017121,0,35.0,1.0,1.0,9.42538130700059e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,250,1e-08,5.143598428927362,28,10.0,1.0,1.0,9.423383836418036e-10
uniform,0,single(f32),l2,0.0,0.001,lbfgs,10000,500,1e-08,2.866412299918011,28,,1.0,1.0,9.864315927877852e-09
uniform,0,double(f64),l2,0.0,0.001,lbfgs,10000,500,1e-08,5.253221375867724,0,35.0,1.0,1.0,9.42538130700059e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,500,1e-08,5.208533487981185,28,10.0,1.0,1.0,9.423383836418036e-10
uniform,0,single(f32),l2,0.0,0.001,lbfgs,10000,1000,1e-08,2.8443572579417378,28,,1.0,1.0,9.864315927877852e-09
uniform,0,double(f64),l2,0.0,0.001,lbfgs,10000,1000,1e-08,5.2117170710116625,0,35.0,1.0,1.0,9.42538130700059e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,1000,1e-08,5.2570531878154725,28,10.0,1.0,1.0,9.423383836418036e-10
uniform,0,single(f32),l2,0.0,0.001,lbfgs,10000,3000,1e-08,2.8564407920930535,28,,1.0,1.0,9.864315927877852e-09
uniform,0,double(f64),l2,0.0,0.001,lbfgs,10000,3000,1e-08,5.309910445008427,0,35.0,1.0,1.0,9.42538130700059e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,3000,1e-08,5.075009257066995,28,10.0,1.0,1.0,9.423383836418036e-10
uniform,0,single(f32),l2,0.0,0.001,lbfgs,10000,5000,1e-08,2.871539203915745,28,,1.0,1.0,9.864315927877852e-09
uniform,0,double(f64),l2,0.0,0.001,lbfgs,10000,5000,1e-08,5.189430089201778,0,35.0,1.0,1.0,9.42538130700059e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.001,lbfgs,10000,5000,1e-08,5.008245433913544,28,10.0,1.0,1.0,9.423383836418036e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,0.01,2.5632661369163543,26,,1.0,1.0,7.526775215683093e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,0.01,4.191691070096567,0,26.0,1.0,1.0,7.530163378095165e-09
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,0.01,3.3713528241496533,26,0.0,1.0,1.0,7.526775215683093e-09
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,0.01,2.5976412459276617,26,,1.0,1.0,7.526775215683093e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,0.01,4.249818125972524,0,26.0,1.0,1.0,7.530163378095165e-09
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,0.01,3.4107880929950625,26,0.0,1.0,1.0,7.526775215683093e-09
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,0.01,2.5742053638678044,26,,1.0,1.0,7.526775215683093e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,0.01,4.2332375010009855,0,26.0,1.0,1.0,7.530163378095165e-09
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,0.01,3.4860575168859214,26,0.0,1.0,1.0,7.526775215683093e-09
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,0.01,2.554039882030338,26,,1.0,1.0,7.526775215683093e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,0.01,4.106161314994097,0,26.0,1.0,1.0,7.530163378095165e-09
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,0.01,3.3120097960345447,26,0.0,1.0,1.0,7.526775215683093e-09
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,0.01,2.434298960957676,26,,1.0,1.0,7.526775215683093e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,0.01,3.9396844708826393,0,26.0,1.0,1.0,7.530163378095165e-09
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,0.01,3.204052709043026,26,0.0,1.0,1.0,7.526775215683093e-09
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,0.01,2.7431813930161297,26,,1.0,1.0,7.526775215683093e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,0.01,3.9663458368740976,0,26.0,1.0,1.0,7.530163378095165e-09
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,0.01,3.2341414301190525,26,0.0,1.0,1.0,7.526775215683093e-09
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,0.01,2.5448906989768147,26,,1.0,1.0,7.526775215683093e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,0.01,4.116051868069917,0,26.0,1.0,1.0,7.530163378095165e-09
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,0.01,3.319386722985655,26,0.0,1.0,1.0,7.526775215683093e-09
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,0.001,2.536795422900468,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,0.001,4.396955288946629,0,29.0,1.0,1.0,9.137122195119972e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,0.001,3.6948504380416125,27,2.0,1.0,1.0,7.296205865280686e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,0.001,2.5674398459959775,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,0.001,4.516143359011039,0,29.0,1.0,1.0,9.137122195119972e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,0.001,3.5921901951078326,27,2.0,1.0,1.0,7.296205865280686e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,0.001,2.452666720142588,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,0.001,4.22683243593201,0,29.0,1.0,1.0,9.137122195119972e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,0.001,3.5058141241315752,27,2.0,1.0,1.0,7.296205865280686e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,0.001,2.624667297117412,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,0.001,4.560517093166709,0,29.0,1.0,1.0,9.137122195119972e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,0.001,3.71258419402875,27,2.0,1.0,1.0,7.296205865280686e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,0.001,2.6421434849034995,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,0.001,4.587673319969326,0,29.0,1.0,1.0,9.137122195119972e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,0.001,3.6785576338879764,27,2.0,1.0,1.0,7.296205865280686e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,0.001,2.8427329279948026,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,0.001,4.352780468063429,0,29.0,1.0,1.0,9.137122195119972e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,0.001,3.7048835530877113,27,2.0,1.0,1.0,7.296205865280686e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,0.001,2.6443915758281946,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,0.001,4.572689797962084,0,29.0,1.0,1.0,9.137122195119972e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,0.001,3.6283325038384646,27,2.0,1.0,1.0,7.296205865280686e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,0.0001,2.5274871529545635,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,0.0001,5.214152049971744,0,33.0,1.0,1.0,2.1472592255856692e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,0.0001,5.31320944102481,27,8.0,1.0,1.0,1.8343706952485036e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,0.0001,3.194920456968248,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,0.0001,5.002495903056115,0,33.0,1.0,1.0,2.1472592255856692e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,0.0001,5.302453191019595,27,8.0,1.0,1.0,1.8343706952485036e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,0.0001,2.4627436210867018,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,0.0001,4.977426998084411,0,33.0,1.0,1.0,2.1472592255856692e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,0.0001,4.845467269886285,27,8.0,1.0,1.0,1.8343706952485036e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,0.0001,2.5296317220199853,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,0.0001,5.1275807248894125,0,33.0,1.0,1.0,2.1472592255856692e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,0.0001,5.042837661923841,27,8.0,1.0,1.0,1.8343706952485036e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,0.0001,2.505575415911153,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,0.0001,5.1024343620520085,0,33.0,1.0,1.0,2.1472592255856692e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,0.0001,4.883057608967647,27,8.0,1.0,1.0,1.8343706952485036e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,0.0001,2.528009928064421,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,0.0001,5.083189343800768,0,33.0,1.0,1.0,2.1472592255856692e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,0.0001,4.9322127879131585,27,8.0,1.0,1.0,1.8343706952485036e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,0.0001,2.6955778340343386,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,0.0001,5.168106843018904,0,33.0,1.0,1.0,2.1472592255856692e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,0.0001,4.965441035106778,27,8.0,1.0,1.0,1.8343706952485036e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,1e-06,2.5069963179994375,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,1e-06,5.461382186040282,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,1e-06,5.531751855975017,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,1e-06,2.5809172100853175,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,1e-06,5.461282302159816,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,1e-06,5.422149740159512,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,1e-06,2.4491524260956794,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,1e-06,5.515079407952726,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,1e-06,5.281448012916371,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,1e-06,2.591839248081669,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,1e-06,5.436365759931505,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,1e-06,5.348105987999588,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,1e-06,2.9296509018167853,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,1e-06,5.666993984952569,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,1e-06,5.5304463459178805,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,1e-06,2.5933882449753582,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,1e-06,5.637901796959341,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,1e-06,5.415559360990301,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,1e-06,2.5981530700810254,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,1e-06,5.757485176902264,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,1e-06,5.544106246205047,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,50,1e-08,2.5416569258086383,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,50,1e-08,5.632138988003135,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,50,1e-08,5.281648861942813,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,100,1e-08,2.4681060060393065,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,100,1e-08,5.750603770138696,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,100,1e-08,5.515522225992754,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,250,1e-08,2.8816256939899176,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,250,1e-08,5.404962169937789,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,250,1e-08,5.323055308079347,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500,1e-08,2.547821052139625,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500,1e-08,5.546389434020966,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500,1e-08,5.2503295571077615,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000,1e-08,2.4544978220947087,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000,1e-08,5.405811356846243,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000,1e-08,5.374876498943195,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000,1e-08,2.479667079867795,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000,1e-08,5.539455306017771,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000,1e-08,5.556241572136059,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000,1e-08,2.5820327610708773,27,,1.0,1.0,3.8020531022913915e-09
uniform,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000,1e-08,5.721459737047553,0,37.0,1.0,0.9999999999999999,1.0479546624203511e-10
uniform,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000,1e-08,5.400003386894241,27,12.0,1.0,1.0,1.0419893205101338e-10
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,0.01,2.5971480538137257,26,,1.0,1.0,7.419757484828964e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,0.01,4.010334872175008,0,26.0,1.0,1.0,7.422904547718911e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,0.01,3.2372898389585316,26,0.0,1.0,1.0,7.419757484828964e-09
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,0.01,2.4053172620479017,26,,1.0,1.0,7.419757484828964e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,0.01,3.863471606047824,0,26.0,1.0,1.0,7.422904547718911e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,0.01,3.2051954828202724,26,0.0,1.0,1.0,7.419757484828964e-09
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,0.01,2.402349343057722,26,,1.0,1.0,7.419757484828964e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,0.01,3.8712660290766507,0,26.0,1.0,1.0,7.422904547718911e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,0.01,3.3822311209514737,26,0.0,1.0,1.0,7.419757484828964e-09
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,0.01,3.2123093330301344,26,,1.0,1.0,7.419757484828964e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,0.01,3.9141686130315065,0,26.0,1.0,1.0,7.422904547718911e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,0.01,3.3896003141999245,26,0.0,1.0,1.0,7.419757484828964e-09
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,0.01,2.4521571958903223,26,,1.0,1.0,7.419757484828964e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,0.01,3.9129527299664915,0,26.0,1.0,1.0,7.422904547718911e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,0.01,3.4164721840061247,26,0.0,1.0,1.0,7.419757484828964e-09
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,0.01,2.6621169708669186,26,,1.0,1.0,7.419757484828964e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,0.01,3.9442099230363965,0,26.0,1.0,1.0,7.422904547718911e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,0.01,3.3090208389330655,26,0.0,1.0,1.0,7.419757484828964e-09
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,0.01,2.456633860943839,26,,1.0,1.0,7.419757484828964e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,0.01,4.070245082024485,0,26.0,1.0,1.0,7.422904547718911e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,0.01,3.2090508041437715,26,0.0,1.0,1.0,7.419757484828964e-09
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,0.001,2.4602161429356784,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,0.001,4.2614972467999905,0,29.0,1.0,1.0,9.329244303376622e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,0.001,3.62648520199582,27,2.0,1.0,1.0,7.605153427098558e-10
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,0.001,2.4917479339055717,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,0.001,4.281204567058012,0,29.0,1.0,1.0,9.329244303376622e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,0.001,3.4675260530784726,27,2.0,1.0,1.0,7.605153427098558e-10
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,0.001,2.507795753888786,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,0.001,4.3440990841481835,0,29.0,1.0,1.0,9.329244303376622e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,0.001,3.495200295932591,27,2.0,1.0,1.0,7.605153427098558e-10
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,0.001,2.6245730980299413,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,0.001,4.309005252085626,0,29.0,1.0,1.0,9.329244303376622e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,0.001,3.5134147030767053,27,2.0,1.0,1.0,7.605153427098558e-10
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,0.001,2.5367414511274546,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,0.001,4.404396269004792,0,29.0,1.0,1.0,9.329244303376622e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,0.001,3.606747046113014,27,2.0,1.0,1.0,7.605153427098558e-10
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,0.001,2.5218329781200737,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,0.001,4.469414799939841,0,29.0,1.0,1.0,9.329244303376622e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,0.001,3.7240317170508206,27,2.0,1.0,1.0,7.605153427098558e-10
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,0.001,2.574251657119021,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,0.001,4.501044969074428,0,29.0,1.0,1.0,9.329244303376622e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,0.001,3.8134417729452252,27,2.0,1.0,1.0,7.605153427098558e-10
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,0.0001,2.4878220721147954,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,0.0001,4.760428843088448,0,32.0,1.0,1.0,1.1822725853550018e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,0.0001,3.898524320917204,27,5.0,1.0,1.0,9.189664055781829e-11
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,0.0001,2.729427576996386,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,0.0001,5.539202401880175,0,32.0,1.0,1.0,1.1822725853550018e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,0.0001,3.9301315310876817,27,5.0,1.0,1.0,9.189664055781829e-11
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,0.0001,2.6051355621311814,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,0.0001,4.776924751000479,0,32.0,1.0,1.0,1.1822725853550018e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,0.0001,3.9637625459581614,27,5.0,1.0,1.0,9.189664055781829e-11
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,0.0001,2.571198055986315,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,0.0001,4.587483022827655,0,32.0,1.0,1.0,1.1822725853550018e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,0.0001,3.946439024992287,27,5.0,1.0,1.0,9.189664055781829e-11
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,0.0001,2.472660973900929,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,0.0001,4.574944129912183,0,32.0,1.0,1.0,1.1822725853550018e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,0.0001,3.818585228873417,27,5.0,1.0,1.0,9.189664055781829e-11
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,0.0001,2.458563284948468,27,,1.0,1.0,3.7158564837193044e-09
