dataset,repeat,approach,penalty,alpha,lambda,C,solver,max_iter,tol,error,max_iter_single,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-06,,1000.0,0.1528433709172532,,,1.0,1.0,1.4205828216242273e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-06,,2000.0,0.08587396400980651,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-06,,2000.0,0.3770184279419482,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-06,,2000.0,0.1754821640206501,,,1.0,1.0,1.4205828216242273e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-06,,3000.0,0.08592570200562477,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-06,,3000.0,0.3720378000289202,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-06,,3000.0,0.15348247101064771,,,1.0,1.0,1.4205828216242273e-06
gaussian,2,ERROR,l2,0.0,0.01,,lbfgs,3000,1e-08,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-08,,50.0,0.07053009502124041,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-08,,50.0,0.3645344019168988,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-08,,50.0,0.6097779140109196,,,1.0,1.0,1.4204866117286195e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-08,,100.0,0.055831018020398915,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-08,,100.0,0.3563023080350831,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-08,,100.0,0.4750072930473834,,,1.0,1.0,1.4204866117286195e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-08,,200.0,0.04509082005824894,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-08,,200.0,0.33439168403856456,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-08,,200.0,0.4317764330189675,,,1.0,1.0,1.4204866117286195e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-08,,500.0,0.04626622097566724,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-08,,500.0,0.5223973860265687,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-08,,500.0,0.5936830349965021,,,1.0,1.0,1.4204866117286195e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-08,,800.0,0.08114411996211857,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-08,,800.0,0.4197863939916715,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-08,,800.0,0.5267817040439695,,,1.0,1.0,1.4204866117286195e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-08,,1000.0,0.04568782798014581,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-08,,1000.0,0.3436631119111553,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-08,,1000.0,0.4835004460765049,,,1.0,1.0,1.4204866117286195e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-08,,2000.0,0.04636714293155819,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-08,,2000.0,0.3424498230451718,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-08,,2000.0,0.4340325150405988,,,1.0,1.0,1.4204866117286195e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.01,,lbfgs,3000,1e-08,,3000.0,0.0503024939680472,16.0,8.0,1.0,1.0,1.4205496399682581e-06
gaussian,2,multistage-IR,l2,0.0,0.01,,lbfgs,3000,1e-08,,3000.0,0.3507985830074176,,,1.0,1.0,1.4205753968229557e-06
gaussian,2,adaptive-precision,l2,0.0,0.01,,lbfgs,3000,1e-08,,3000.0,0.464925320004113,,,1.0,1.0,1.4204866117286195e-06
gaussian,2,ERROR,l2,0.0,0.0001,,lbfgs,3000,0.01,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.01,,50.0,0.03560810594353825,14.0,0.0,1.0,1.0,1.8183760403705118e-06
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.01,,50.0,0.03550460597034544,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.01,,50.0,0.020719966967590153,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.01,,100.0,0.05928328400477767,14.0,0.0,1.0,1.0,1.8183760403705118e-06
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.01,,100.0,0.07039770693518221,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.01,,100.0,0.021366694010794163,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.01,,200.0,0.03588302503339946,14.0,0.0,1.0,1.0,1.8183760403705118e-06
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.01,,200.0,0.03681186493486166,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.01,,200.0,0.03400946804322302,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.01,,500.0,0.07736784394364804,14.0,0.0,1.0,1.0,1.8183760403705118e-06
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.01,,500.0,0.06710831890814006,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.01,,500.0,0.049795589060522616,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.01,,800.0,0.08148051402531564,14.0,0.0,1.0,1.0,1.8183760403705118e-06
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.01,,800.0,0.09502002596855164,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.01,,800.0,0.07159859302919358,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.01,,1000.0,0.07979317102581263,14.0,0.0,1.0,1.0,1.8183760403705118e-06
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.01,,1000.0,0.05604093102738261,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.01,,1000.0,0.02937880903482437,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.01,,2000.0,0.08517322700936347,14.0,0.0,1.0,1.0,1.8183760403705118e-06
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.01,,2000.0,0.07402967102825642,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.01,,2000.0,0.04844252695329487,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.01,,3000.0,0.08229357504751533,14.0,0.0,1.0,1.0,1.8183760403705118e-06
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.01,,3000.0,0.07972309202887118,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.01,,3000.0,0.062464948976412416,,,1.0,1.0,1.8183760403705118e-06
gaussian,2,ERROR,l2,0.0,0.0001,,lbfgs,3000,0.0001,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.0001,,50.0,0.080566187039949,17.0,1.0,1.0,1.0,1.9928160704350303e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.0001,,50.0,0.12059068900998682,,,1.0,1.0,1.9928159254592656e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.0001,,50.0,0.0788663310231641,,,1.0,1.0,1.9965529305598748e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.0001,,100.0,0.08078537101391703,17.0,1.0,1.0,1.0,1.9928160704350303e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.0001,,100.0,0.10912738891784102,,,1.0,1.0,1.9928159254592656e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.0001,,100.0,0.08753314800560474,,,1.0,1.0,1.9965529305598748e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.0001,,200.0,0.08102065196726471,17.0,1.0,1.0,1.0,1.9928160704350303e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.0001,,200.0,0.11018426599912345,,,1.0,1.0,1.9928159254592656e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.0001,,200.0,0.07008844101801515,,,1.0,1.0,1.9965529305598748e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.0001,,500.0,0.04346356401219964,17.0,1.0,1.0,1.0,1.9928160704350303e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.0001,,500.0,0.07293752499390393,,,1.0,1.0,1.9928159254592656e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.0001,,500.0,0.07305783103220165,,,1.0,1.0,1.9965529305598748e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.0001,,800.0,0.10596402594819665,17.0,1.0,1.0,1.0,1.9928160704350303e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.0001,,800.0,0.16074524796567857,,,1.0,1.0,1.9928159254592656e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.0001,,800.0,0.09903597505763173,,,1.0,1.0,1.9965529305598748e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.0001,,1000.0,0.07742029405198991,17.0,1.0,1.0,1.0,1.9928160704350303e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.0001,,1000.0,0.11848349403589964,,,1.0,1.0,1.9928159254592656e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.0001,,1000.0,0.10565305198542774,,,1.0,1.0,1.9965529305598748e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.0001,,2000.0,0.08940225408878177,17.0,1.0,1.0,1.0,1.9928160704350303e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.0001,,2000.0,0.11569640901871026,,,1.0,1.0,1.9928159254592656e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.0001,,2000.0,0.08198012493085116,,,1.0,1.0,1.9965529305598748e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,0.0001,,3000.0,0.0865078199421987,17.0,1.0,1.0,1.0,1.9928160704350303e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,0.0001,,3000.0,0.11718590802047402,,,1.0,1.0,1.9928159254592656e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,0.0001,,3000.0,0.07570259994827211,,,1.0,1.0,1.9965529305598748e-08
gaussian,2,ERROR,l2,0.0,0.0001,,lbfgs,3000,1e-06,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-06,,50.0,0.07079365698155016,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-06,,50.0,0.21674301591701806,,,1.0,1.0,3.222397428137736e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-06,,50.0,0.24276231497060508,,,1.0,1.0,3.204953883948153e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-06,,100.0,0.045591294998303056,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-06,,100.0,0.17275023891124874,,,1.0,1.0,3.222397428137736e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-06,,100.0,0.2825292549096048,,,1.0,1.0,3.204953883948153e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-06,,200.0,0.04551710595842451,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-06,,200.0,0.18316629994660616,,,1.0,1.0,3.222397428137736e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-06,,200.0,0.25387515290640295,,,1.0,1.0,3.204953883948153e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-06,,500.0,0.04577438498381525,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-06,,500.0,0.17100548092275858,,,1.0,1.0,3.222397428137736e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-06,,500.0,0.2844309469219297,,,1.0,1.0,3.204953883948153e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-06,,800.0,0.0473417240427807,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-06,,800.0,0.37950920301955193,,,1.0,1.0,3.222397428137736e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-06,,800.0,0.31103275099303573,,,1.0,1.0,3.204953883948153e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-06,,1000.0,0.07166045997291803,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-06,,1000.0,0.23836449009831995,,,1.0,1.0,3.222397428137736e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-06,,1000.0,0.3743964459281415,,,1.0,1.0,3.204953883948153e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-06,,2000.0,0.04583333095069975,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-06,,2000.0,0.2027030650060624,,,1.0,1.0,3.222397428137736e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-06,,2000.0,0.2354037290206179,,,1.0,1.0,3.204953883948153e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-06,,3000.0,0.046290923026390374,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-06,,3000.0,0.1651427240576595,,,1.0,1.0,3.222397428137736e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-06,,3000.0,0.2824396159267053,,,1.0,1.0,3.204953883948153e-08
gaussian,2,ERROR,l2,0.0,0.0001,,lbfgs,3000,1e-08,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-08,,50.0,0.0803654050687328,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-08,,50.0,0.37312416604254395,,,1.0,1.0,3.2151459965295434e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-08,,50.0,0.4384227979462594,,,1.0,1.0,3.2217913227825724e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-08,,100.0,0.04715037997812033,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-08,,100.0,0.3735529100522399,,,1.0,1.0,3.2151459965295434e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-08,,100.0,0.4296859889291227,,,1.0,1.0,3.2217913227825724e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-08,,200.0,0.04504037497099489,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-08,,200.0,0.37529306299984455,,,1.0,1.0,3.2151459965295434e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-08,,200.0,0.4493296949658543,,,1.0,1.0,3.2217913227825724e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-08,,500.0,0.04594998597167432,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-08,,500.0,0.39519277098588645,,,1.0,1.0,3.2151459965295434e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-08,,500.0,0.4206526610068977,,,1.0,1.0,3.2217913227825724e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-08,,800.0,0.04768744600005448,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-08,,800.0,0.4965714090503752,,,1.0,1.0,3.2151459965295434e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-08,,800.0,0.7024259470636025,,,1.0,1.0,3.2217913227825724e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-08,,1000.0,0.08003075502347201,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-08,,1000.0,0.5594982160255313,,,1.0,1.0,3.2151459965295434e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-08,,1000.0,0.4822147819213569,,,1.0,1.0,3.2217913227825724e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-08,,2000.0,0.07777637802064419,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-08,,2000.0,0.4109043610515073,,,1.0,1.0,3.2151459965295434e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-08,,2000.0,0.4625881480751559,,,1.0,1.0,3.2217913227825724e-08
gaussian,2,hybrid(f32→f64),l2,0.0,0.0001,,lbfgs,3000,1e-08,,3000.0,0.044249906088225543,17.0,7.0,1.0,1.0,3.24877306555864e-08
gaussian,2,multistage-IR,l2,0.0,0.0001,,lbfgs,3000,1e-08,,3000.0,0.3671810160158202,,,1.0,1.0,3.2151459965295434e-08
gaussian,2,adaptive-precision,l2,0.0,0.0001,,lbfgs,3000,1e-08,,3000.0,0.4192408360540867,,,1.0,1.0,3.2217913227825724e-08
gaussian,2,ERROR,l2,0.0,1e-06,,lbfgs,3000,0.01,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.01,,50.0,0.03608029300812632,14.0,0.0,1.0,1.0,1.8117282682355404e-06
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.01,,50.0,0.03655488300137222,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.01,,50.0,0.022286487044766545,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.01,,100.0,0.038712188019417226,14.0,0.0,1.0,1.0,1.8117282682355404e-06
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.01,,100.0,0.036571612930856645,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.01,,100.0,0.042893595062196255,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.01,,200.0,0.03677113598678261,14.0,0.0,1.0,1.0,1.8117282682355404e-06
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.01,,200.0,0.03659556491766125,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.01,,200.0,0.021144530037418008,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.01,,500.0,0.036192384897731245,14.0,0.0,1.0,1.0,1.8117282682355404e-06
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.01,,500.0,0.045479904976673424,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.01,,500.0,0.045884283958002925,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.01,,800.0,0.060804352979175746,14.0,0.0,1.0,1.0,1.8117282682355404e-06
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.01,,800.0,0.06517664203420281,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.01,,800.0,0.021584479021839797,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.01,,1000.0,0.12479760590940714,14.0,0.0,1.0,1.0,1.8117282682355404e-06
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.01,,1000.0,0.08580689202062786,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.01,,1000.0,0.04559237998910248,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.01,,2000.0,0.04675330698955804,14.0,0.0,1.0,1.0,1.8117282682355404e-06
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.01,,2000.0,0.03725217701867223,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.01,,2000.0,0.02279766497667879,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.01,,3000.0,0.03867934597656131,14.0,0.0,1.0,1.0,1.8117282682355404e-06
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.01,,3000.0,0.08099167502950877,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.01,,3000.0,0.030837352969683707,,,1.0,1.0,1.8117282682355404e-06
gaussian,2,ERROR,l2,0.0,1e-06,,lbfgs,3000,0.0001,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.0001,,50.0,0.10423235292546451,17.0,1.0,1.0,1.0,1.9355958329424657e-08
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.0001,,50.0,0.12737850297708064,,,1.0,1.0,1.935595738557736e-08
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.0001,,50.0,0.07081104698590934,,,1.0,1.0,1.9390545441578745e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.0001,,100.0,0.07604204909875989,17.0,1.0,1.0,1.0,1.9355958329424657e-08
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.0001,,100.0,0.10872548399493098,,,1.0,1.0,1.935595738557736e-08
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.0001,,100.0,0.0798812280409038,,,1.0,1.0,1.9390545441578745e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.0001,,200.0,0.08638270199298859,17.0,1.0,1.0,1.0,1.9355958329424657e-08
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.0001,,200.0,0.10460883390624076,,,1.0,1.0,1.935595738557736e-08
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.0001,,200.0,0.07402249693404883,,,1.0,1.0,1.9390545441578745e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.0001,,500.0,0.09271025203634053,17.0,1.0,1.0,1.0,1.9355958329424657e-08
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.0001,,500.0,0.11399411503225565,,,1.0,1.0,1.935595738557736e-08
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.0001,,500.0,0.07944122201297432,,,1.0,1.0,1.9390545441578745e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.0001,,800.0,0.0405881789047271,17.0,1.0,1.0,1.0,1.9355958329424657e-08
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.0001,,800.0,0.06947576301172376,,,1.0,1.0,1.935595738557736e-08
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.0001,,800.0,0.03875823109410703,,,1.0,1.0,1.9390545441578745e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.0001,,1000.0,0.07011665403842926,17.0,1.0,1.0,1.0,1.9355958329424657e-08
