DatasetName,DatasetSize,NumClusters,Mode,tolerance_single,ItersSingle,ItersDouble,Suite,Time,PeakMB,Inertia
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-06,0,33,Double,1.6799368250649422,537.608192,159605217.28254834
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-06,24,2,Hybrid,0.9255819790996611,489.607168,159605290.58380327
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-06,46,0,Single,1.1891565958503634,489.607168,155848528.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-06,0,44,Double,2.1927552791312337,537.608192,159605272.93146786
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-06,63,1,Hybrid,1.8593125559855253,489.63584,161360684.6585644
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-06,56,0,Single,1.3972842558287084,489.63584,155848224.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-06,0,54,Double,2.656373447040096,537.636864,159605357.6144434
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-06,59,15,Hybrid,2.336432520998642,489.63584,159605103.403597
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,40,0,Single,1.048910449957475,489.63584,155848576.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,0,49,Double,2.4350073591340333,537.636864,159605213.16791594
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,66,11,Hybrid,2.327949808910489,489.63584,159605210.15924636
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,44,0,Single,1.1310140402056277,489.63584,155849408.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,0,34,Double,1.7443905109539628,537.636864,159605292.00245488
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,51,5,Hybrid,1.7316290170419961,489.63584,159605276.19861513
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,28,0,Single,0.756313662044704,489.63584,155848736.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,0,45,Double,2.2522880588658154,537.636864,159605396.14185768
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-07,30,4,Hybrid,1.1587583299260587,489.63584,159605311.63045266
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,41,0,Single,1.0707592170219868,489.63584,155849264.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,0,29,Double,1.4808364799246192,537.636864,159605334.55555245
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,47,15,Hybrid,2.0527944990899414,489.63584,159605188.21752518
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,53,0,Single,1.3241980609018356,489.63584,155848288.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,0,51,Double,2.560046253958717,537.608192,159605386.30346116
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,48,18,Hybrid,2.3438703031279147,489.63584,159605107.78508896
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,41,0,Single,1.052554263966158,489.63584,155849408.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,0,54,Double,2.6609307911712676,537.636864,159605084.4286885
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-08,75,26,Hybrid,3.246350660920143,489.63584,159605238.96107116
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,73,0,Single,1.8105258611030877,489.63584,155849696.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,0,41,Double,2.0420936548616737,537.636864,159605331.53835526
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,25,46,Hybrid,2.9757254279684275,489.63584,159605278.50253478
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,83,0,Single,2.0036790817976,489.63584,155848128.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,0,37,Double,1.8742296169511974,537.636864,159605313.44780272
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,39,38,Hybrid,2.942417175974697,489.63584,159605260.16120127
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,39,0,Single,1.0091551330406219,489.63584,155847488.0
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,0,105,Double,5.021406755084172,537.636864,159605272.08970758
SYNTH_C_80_F_120_n1s00_000k_kmeans,100000,50,B,1e-09,56,35,Hybrid,3.172603902872652,489.63584,159605133.46350318
